284,1,1,11
285,1,1,26
286,1,1,36
287,1,1,32
288,1,1,46
289,1,1,48
290,1,1,15
291,1,1,7
292,1,1,43
293,1,1,44
294,1,1,50
295,1,1,8
296,1,1,36
297,1,1,4
298,1,1,45
299,1,1,13
300,1,1,34
301,1,1,15
302,1,1,13
303,1,1,44
304,1,1,36
305,1,1,24
306,1,1,31
307,1,1,15
308,1,1,34
309,1,1,7
310,1,1,17
311,1,1,13
312,1,1,4
313,1,1,13
314,1,1,21
315,1,1,42
316,1,1,9
317,1,1,25
318,1,1,6
319,1,1,21
320,1,1,10
321,1,1,11
322,1,1,31
323,1,1,3
324,1,1,39
325,1,1,16
326,1,1,45
327,1,1,39
328,1,1,26
329,1,1,32
330,1,1,35
331,1,1,44
332,1,1,44
333,1,1,31
334,1,1,37
335,1,1,23
336,1,1,13
337,1,1,8
338,1,1,10
339,1,1,23
340,1,1,16
341,1,1,22
342,1,1,21
343,1,1,17
344,1,1,45
345,1,1,10
346,1,1,6
347,1,1,17
348,1,1,28
349,1,1,22
350,1,1,9
351,1,1,45
352,1,1,37
353,1,1,26
354,1,1,24
355,1,1,15
356,1,1,11
357,1,1,1
358,1,1,35
359,1,1,12
360,1,1,27
361,1,1,46
362,1,1,0
363,1,1,10
364,1,1,34
365,1,1,25
366,1,1,9
367,1,1,2
368,1,1,43
369,1,1,19
370,1,1,45
371,1,1,11
372,1,1,14
373,1,1,19
374,1,1,8
375,1,1,44
376,1,1,15
377,1,1,22
378,1,1,16
379,1,1,17
380,1,1,41
381,1,1,47
382,1,1,35
383,1,1,44
384,1,1,6
385,1,1,29
386,1,1,29
387,1,1,35
388,1,1,1
389,1,1,37
390,1,1,25
391,1,1,22
392,1,1,11
393,1,1,49
394,1,1,25
395,1,1,5
396,1,1,12
397,1,1,26
398,1,1,6
399,1,1,12
400,1,1,15
401,1,1,33
402,1,1,5
403,1,1,9
404,1,1,19
405,1,1,10
406,1,1,22
407,1,1,34
408,1,1,50
409,1,1,13
410,1,1,2
411,1,1,42
412,1,1,22
413,1,1,26
414,1,1,35
415,1,1,35
416,1,1,19
417,1,1,26
418,1,1,6
419,1,1,2
420,1,1,13
421,1,1,38
422,1,1,21
423,1,1,33
424,1,1,38
425,1,1,16
426,1,1,2
427,1,1,33
428,1,1,37
429,1,1,23
430,1,1,31
431,1,1,21
432,1,1,30
433,1,1,22
434,1,1,48
435,1,1,19
436,1,1,40
437,1,1,38
438,1,1,6
439,1,1,11
440,1,1,2
441,1,1,13
442,1,1,11
443,1,1,47
444,1,1,39
445,1,1,5
446,1,1,40
447,1,1,2
448,1,1,7
449,1,1,16
450,1,1,32
451,1,1,32
452,1,1,6
453,1,1,8
454,1,1,28
455,1,1,26
456,1,1,4
457,1,1,41
458,1,1,1
459,1,1,16
460,1,1,22
461,1,1,6
462,1,1,45
463,1,1,24
464,1,1,19
465,1,1,38
466,1,1,42
467,1,1,8
468,1,1,24
469,1,1,1
470,1,1,43
471,1,1,32
472,1,1,10
473,1,1,5
474,1,1,25
475,1,1,46
476,1,1,5
477,1,1,1
478,1,1,45
479,1,1,45
480,1,1,14
481,1,1,3
482,1,1,22
483,1,1,10
484,1,1,15
485,1,1,32
486,1,1,34
487,1,1,29
488,1,1,21
489,1,1,39
490,1,1,41
491,1,1,47
492,1,1,5
493,1,1,17
494,1,1,31
495,1,1,17
496,1,1,37
497,1,1,29
498,1,1,47
499,1,1,46
500,1,1,46
501,1,1,16
502,1,1,10
503,1,1,24
504,1,1,3
505,1,1,19
506,1,1,29
507,1,1,9
508,1,1,24
509,1,1,30
510,1,1,46
511,1,1,8
512,1,1,36
513,1,1,47
514,1,1,38
515,1,1,46
516,1,1,6
517,1,1,16
518,1,1,14
519,1,1,11
520,1,1,6
521,1,1,22
522,1,1,28
523,1,1,20
524,1,1,45
525,1,1,19
526,1,1,21
527,1,1,31
528,1,1,41
529,1,1,17
530,1,1,39
531,1,1,5
532,1,1,10
533,1,1,43
534,1,1,47
535,1,1,45
536,1,1,42
537,1,1,7
538,1,1,10
539,1,1,22
540,1,1,44
541,1,1,25
542,1,1,41
543,1,1,31
544,1,1,9
545,1,1,28
546,1,1,33
547,1,1,15
548,1,1,9
549,1,1,33
550,1,1,44
551,1,1,22
552,1,1,37
553,1,1,29
554,1,1,31
555,1,1,8
556,1,1,13
557,1,1,28
558,1,1,33
559,1,1,49
560,1,1,14
561,1,1,38
562,1,1,23
563,1,1,42
564,1,1,14
565,1,1,47
566,1,1,20
567,1,1,42
568,1,1,17
569,1,1,14
570,1,1,32
571,1,1,13
572,1,1,25
573,1,1,17
574,1,1,50
575,1,1,17
576,1,1,5
577,1,1,23
578,1,1,36
579,1,1,12
580,1,1,11
581,1,1,41
582,1,1,44
583,1,1,40
584,1,1,36
585,1,1,2
586,1,1,40
587,1,1,25
588,1,1,13
589,1,1,20
590,1,1,9
591,1,1,0
592,1,1,40
593,1,1,40
594,1,1,11
595,1,1,12
596,1,1,35
597,1,1,12
598,1,1,44
599,1,1,22
600,1,1,29
601,1,1,41
602,1,1,21
603,1,1,39
604,1,1,29
605,1,1,9
606,1,1,7
607,1,1,18
608,1,1,16
609,1,1,23
610,1,1,25
611,1,1,49
612,1,1,43
613,1,1,10
614,1,1,24
615,1,1,17
616,1,1,26
617,1,1,34
618,1,1,8
619,1,1,16
620,1,1,7
621,1,1,36
622,1,1,41
623,1,1,38
624,1,1,5
625,1,1,48
626,1,1,11
627,1,1,30
628,1,1,45
629,1,1,22
630,1,1,41
631,1,1,27
632,1,1,40
633,1,1,50
634,1,1,17
635,1,1,12
636,1,1,33
637,1,1,42
638,1,1,11
639,1,1,12
640,1,1,7
641,1,1,38
642,1,1,10
643,1,1,29
644,1,1,36
645,1,1,44
646,1,1,6
647,1,1,7
648,1,1,27
649,1,1,9
650,1,1,40
651,1,1,44
652,1,1,0
653,1,1,33
654,1,1,4
655,1,1,32
656,1,1,17
657,1,1,18
658,1,1,24
659,1,1,5
660,1,1,2
661,1,1,12
662,1,1,4
663,1,1,7
664,1,1,8
665,1,1,34
666,1,1,8
667,1,1,26
668,1,1,27
669,1,1,33
670,1,1,27
671,1,1,28
672,1,1,18
673,1,1,22
674,1,1,43
675,1,1,48
676,1,1,36
677,1,1,42
678,1,1,22
679,1,1,47
680,1,1,10
681,1,1,22
682,1,1,2
683,1,1,12
684,1,1,43
685,1,1,38
686,1,1,36
687,1,1,26
688,1,1,43
689,1,1,28
690,1,1,49
691,1,1,27
692,1,1,1
693,1,1,19
694,1,1,35
695,1,1,6
696,1,1,11
697,1,1,15
698,1,1,8
699,1,1,49
700,1,1,11
701,1,1,8
702,1,1,12
703,1,1,48
704,1,1,27
705,1,1,8
706,1,1,6
707,1,1,12
708,1,1,16
709,1,1,43
710,1,1,40
711,1,1,26
712,1,1,3
713,1,1,31
714,1,1,16
715,1,1,49
716,1,1,45
717,1,1,10
718,1,1,1
719,1,1,45
720,1,1,12
721,1,1,6
722,1,1,16
723,1,1,34
724,1,1,11
725,1,1,28
726,1,1,31
727,1,1,42
728,1,1,48
729,1,1,44
730,1,1,14
731,1,1,33
732,1,1,15
733,1,1,45
734,1,1,21
735,1,1,35
736,1,1,45
737,1,1,1
738,1,1,16
739,1,1,19
740,1,1,47
741,1,1,10
742,1,1,38
743,1,1,37
744,1,1,3
745,1,1,3
746,1,1,41
747,1,1,31
748,1,1,23
749,1,1,9
750,1,1,34
751,1,1,36
752,1,1,6
753,1,1,45
754,1,1,30
755,1,1,47
756,1,1,8
757,1,1,6
758,1,1,36
759,1,1,16
760,1,1,39
761,1,1,36
762,1,1,37
763,1,1,39
764,1,1,13
765,1,1,5
766,1,1,27
767,1,1,42
768,1,1,18
769,1,1,31
770,1,1,44
771,1,1,41
772,1,1,32
773,1,1,1
774,1,1,35
775,1,1,14
776,1,1,25
777,1,1,42
778,1,1,43
779,1,1,39
780,1,1,19
781,1,1,17
782,1,1,33
783,1,1,43
784,1,1,15
785,1,1,37
786,1,1,32
787,1,1,31
788,1,1,6
789,1,1,4
790,1,1,21
791,1,1,47
792,1,1,35
793,1,1,27
794,1,1,37
795,1,1,8
796,1,1,35
797,1,1,31
798,1,1,28
799,1,1,50
800,1,1,36
801,1,1,21
802,1,1,17
803,1,1,32
804,1,1,20
805,1,1,29
806,1,1,20
807,1,1,1
808,1,1,41
809,1,1,32
810,1,1,49
811,1,1,43
812,1,1,23
813,1,1,7
814,1,1,21
815,1,1,12
816,1,1,3
817,1,1,37
818,1,1,36
819,1,1,10
820,1,1,13
821,1,1,0
822,1,1,23
823,1,1,26
824,1,1,42
825,1,1,1
826,1,1,8
827,1,1,31
828,1,1,10
829,1,1,25
830,1,1,31
831,1,1,0
832,1,1,16
833,1,1,8
834,1,1,43
835,1,1,49
836,1,1,43
837,1,1,46
838,1,1,34
839,1,1,1
840,1,1,46
841,1,1,24
842,1,1,9
843,1,1,11
844,1,1,40
845,1,1,49
846,1,1,15
847,1,1,25
848,1,1,32
849,1,1,22
850,1,1,17
851,1,1,41
852,1,1,41
853,1,1,45
854,1,1,1
855,1,1,16
856,1,1,47
857,1,1,35
858,1,1,48
859,1,1,22
860,1,1,41
861,1,1,7
862,1,1,45
863,1,1,31
864,1,1,25
865,1,1,10
866,1,1,22
867,1,1,26
868,1,1,23
869,1,1,10
870,1,1,16
871,1,1,9
872,1,1,10
873,1,1,49
874,1,1,36
875,1,1,47
876,1,1,33
877,1,1,24
878,1,1,28
879,1,1,35
880,1,1,25
881,1,1,12
882,1,1,19
883,1,1,39
884,1,1,47
885,1,1,32
886,1,1,34
887,1,1,13
888,1,1,34
889,1,1,31
890,1,1,7
891,1,1,41
892,1,1,5
893,1,1,22
894,1,1,40
895,1,1,22
896,1,1,38
897,1,1,31
898,1,1,11
899,1,1,28
900,1,1,46
901,1,1,10
902,1,1,9
903,1,1,20
904,1,1,39
905,1,1,11
906,1,1,1
907,1,1,34
908,1,1,4
909,1,1,49
910,1,1,39
911,1,1,34
912,1,1,41
913,1,1,32
914,1,1,6
915,1,1,10
916,1,1,34
917,1,1,44
918,1,1,49
919,1,1,34
920,1,1,24
921,1,1,16
922,1,1,7
923,1,1,48
924,1,1,20
925,1,1,44
926,1,1,6
927,1,1,10
928,1,1,19
929,1,1,42
930,1,1,21
931,1,1,12
932,1,1,10
933,1,1,32
934,1,1,35
935,1,1,32
936,1,1,34
937,1,1,35
938,1,1,19
939,1,1,32
940,1,1,11
941,1,1,44
942,1,1,18
943,1,1,21
944,1,1,7
945,1,1,7
946,1,1,46
947,1,1,10
948,1,1,21
949,1,1,26
950,1,1,27
951,1,1,19
952,1,1,50
953,1,1,25
954,1,1,9
955,1,1,38
956,1,1,3
957,1,1,27
958,1,1,15
959,1,1,11
960,1,1,16
961,1,1,2
962,1,1,16
963,1,1,28
964,1,1,6
965,1,1,10
966,1,1,29
967,1,1,28
968,1,1,22
969,1,1,29
970,1,1,19
971,1,1,49
972,1,1,15
973,1,1,18
974,1,1,4
975,1,1,44
976,1,1,9
977,1,1,16
978,1,1,49
979,1,1,9
980,1,1,19
981,1,1,7
982,1,1,9
983,1,1,46
984,1,1,35
985,1,1,30
986,1,1,15
987,1,1,10
988,1,1,24
989,1,1,6
990,1,1,16
991,1,1,17
992,1,1,40
993,1,1,37
994,1,1,39
995,1,1,15
996,1,1,31
997,1,1,28
998,1,1,5
999,1,1,6
1000,1,1,5
1001,1,1,13
1002,1,1,21
1003,1,1,46
1004,1,1,37
1005,1,1,24
1006,1,1,48
1007,1,1,29
1008,1,1,21
1009,1,1,22
1010,1,1,4
1011,1,1,40
1012,1,1,8
1013,1,1,20
1014,1,1,39
1015,1,1,29
1016,1,1,3
1017,1,1,19
1018,1,1,21
1019,1,1,47
1020,1,1,19
1021,1,1,23
1022,1,1,1
1023,1,1,18
1024,1,1,20
1025,1,1,14
1026,1,1,40
1027,1,1,4
1028,1,1,46
1029,1,1,33
1030,1,1,6
1031,1,1,48
1032,1,1,18
1033,1,1,1
1034,1,1,2
1035,1,1,19
1036,1,1,23
1037,1,1,20
1038,1,1,42
1039,1,1,38
1040,1,1,7
1041,1,1,31
1042,1,1,44
1043,1,1,2
1044,1,1,48
1045,1,1,19
1046,1,1,31
1047,1,1,48
1048,1,1,7
1049,1,1,28
1050,1,1,40
1051,1,1,44
1052,1,1,23
1053,1,1,16
1054,1,1,26
1055,1,1,22
1056,1,1,19
1057,1,1,41
1058,1,1,33
1059,1,1,39
1060,1,1,31
1061,1,1,1
1062,1,1,29
1063,1,1,36
1064,1,1,41
1065,1,1,24
1066,1,1,40
1067,1,1,41
1068,1,1,36
1069,1,1,30
1070,1,1,16
1071,1,1,23
1072,1,1,38
1073,1,1,2
1074,1,1,43
1075,1,1,28
1076,1,1,22
1077,1,1,15
1078,1,1,24
1079,1,1,43
1080,1,1,7
1081,1,1,37
1082,1,1,39
1083,1,1,45
1084,1,1,2
1085,1,1,13
1086,1,1,24
1087,1,1,36
1088,1,1,32
1089,1,1,7
1090,1,1,49
1091,1,1,44
1092,1,1,17
1093,1,1,5
1094,1,1,47
1095,1,1,26
1096,1,1,16
1097,1,1,6
1098,1,1,41
1099,1,1,32
1100,1,1,26
1101,1,1,9
1102,1,1,21
1103,1,1,33
1104,1,1,46
1105,1,1,8
1106,1,1,17
1107,1,1,42
1108,1,1,37
1109,1,1,43
1110,1,1,43
1111,1,1,37
1112,1,1,29
1113,1,1,41
1114,1,1,13
1115,1,1,6
1116,1,1,43
1117,1,1,17
1118,1,1,29
1119,1,1,45
1120,1,1,34
1121,1,1,42
1122,1,1,6
1123,1,1,41
1124,1,1,15
1125,1,1,40
1126,1,1,23
1127,1,1,28
1128,1,1,33
1129,1,1,36
1130,1,1,42
1131,1,1,34
1132,1,1,28
1133,1,1,46
1134,1,1,34
1135,1,1,35
1136,1,1,31
1137,1,1,4
1138,1,1,35
1139,1,1,21
1140,1,1,23
1141,1,1,24
1142,1,1,18
1143,1,1,36
1144,1,1,5
1145,1,1,50
1146,1,1,20
1147,1,1,31
1148,1,1,19
1149,1,1,11
1150,1,1,24
1151,1,1,44
1152,1,1,24
1153,1,1,20
1154,1,1,25
1155,1,1,2
1156,1,1,13
1157,1,1,11
1158,1,1,41
1159,1,1,24
1160,1,1,9
1161,1,1,22
1162,1,1,40
1163,1,1,5
1164,1,1,46
1165,1,1,1
1166,1,1,29
1167,1,1,36
1168,1,1,5
1169,1,1,6
1170,1,1,26
1171,1,1,48
1172,1,1,25
1173,1,1,40
1174,1,1,45
1175,1,1,37
1176,1,1,40
1177,1,1,26
1178,1,1,30
1179,1,1,13
1180,1,1,18
1181,1,1,21
1182,1,1,33
1183,1,1,16
1184,1,1,20
1185,1,1,43
1186,1,1,19
1187,1,1,41
1188,1,1,33
1189,1,1,43
1190,1,1,44
1191,1,1,40
1192,1,1,48
1193,1,1,49
1194,1,1,32
1195,1,1,11
1196,1,1,17
1197,1,1,23
1198,1,1,49
1199,1,1,1
1200,1,1,23
1201,1,1,48
1202,1,1,47
1203,1,1,26
1204,1,1,43
1205,1,1,12
1206,1,1,3
1207,1,1,11
1208,1,1,39
1209,1,1,36
1210,1,1,33
1211,1,1,15
1212,1,1,47
1213,1,1,47
1214,1,1,9
1215,1,1,8
1216,1,1,23
1217,1,1,34
1218,1,1,12
1219,1,1,18
1220,1,1,42
1221,1,1,33
1222,1,1,29
1223,1,1,18
1224,1,1,47
1225,1,1,40
1226,1,1,37
1227,1,1,21
1228,1,1,7
1229,1,1,44
1230,1,1,44
1231,1,1,17
1232,1,1,13
1233,1,1,25
1234,1,1,34
1235,1,1,24
1236,1,1,44
1237,1,1,9
1238,1,1,49
1239,1,1,47
1240,1,1,40
1241,1,1,14
1242,1,1,17
1243,1,1,26
1244,1,1,15
1245,1,1,40
1246,1,1,7
1247,1,1,23
1248,1,1,44
1249,1,1,42
1250,1,1,1
1251,1,1,28
1252,1,1,26
1253,1,1,44
1254,1,1,30
1255,1,1,36
1256,1,1,7
1257,1,1,1
1258,1,1,36
1259,1,1,31
1260,1,1,32
1261,1,1,43
1262,1,1,49
1263,1,1,36
1264,1,1,19
1265,1,1,21
1266,1,1,43
1267,1,1,22
1268,1,1,22
1269,1,1,50
1270,1,1,15
1271,1,1,47
1272,1,1,31
1273,1,1,48
1274,1,1,36
1275,1,1,42
1276,1,1,12
1277,1,1,43
1278,1,1,29
1279,1,1,25
1280,1,1,32
1281,1,1,24
1282,1,1,22
1283,1,1,23
1284,1,1,0
1285,1,1,2
1286,1,1,6
1287,1,1,41
1288,1,1,34
1289,1,1,26
1290,1,1,15
1291,1,1,12
1292,1,1,3
1293,1,1,37
1294,1,1,44
1295,1,1,9
1296,1,1,13
1297,1,1,39
1298,1,1,46
1299,1,1,21
1300,1,1,50
1301,1,1,47
1302,1,1,41
1303,1,1,41
1304,1,1,31
1305,1,1,41
1306,1,1,5
1307,1,1,14
1308,1,1,24
1309,1,1,47
1310,1,1,6
1311,1,1,14
1312,1,1,24
1313,1,1,39
1314,1,1,28
1315,1,1,45
1316,1,1,21
1317,1,1,12
1318,1,1,2
1319,1,1,37
1320,1,1,20
1321,1,1,49
1322,1,1,26
1323,1,1,29
1324,1,1,9
1325,1,1,8
1326,1,1,1
1327,1,1,3
1328,1,1,18
1329,1,1,50
1330,1,1,1
1331,1,1,25
1332,1,1,11
1333,1,1,29
1334,1,1,28
1335,1,1,31
1336,1,1,33
1337,1,1,46
1338,1,1,50
1339,1,1,49
1340,1,1,27
1341,1,1,49
1342,1,1,29
1343,1,1,20
1344,1,1,34
1345,1,1,5
1346,1,1,44
1347,1,1,3
1348,1,1,48
1349,1,1,15
1350,1,1,16
1351,1,1,36
1352,1,1,36
1353,1,1,41
1354,1,1,38
1355,1,1,15
1356,1,1,42
1357,1,1,26
1358,1,1,44
1359,1,1,35
1360,1,1,34
1361,1,1,0
1362,1,1,23
1363,1,1,28
1364,1,1,19
1365,1,1,34
1366,1,1,32
1367,1,1,11
1368,1,1,49
1369,1,1,40
1370,1,1,5
1371,1,1,48
1372,1,1,49
1373,1,1,24
1374,1,1,30
1375,1,1,8
1376,1,1,12
1377,1,1,39
1378,1,1,44
1379,1,1,30
1380,1,1,32
1381,1,1,7
1382,1,1,20
1383,1,1,20
1384,1,1,21
1385,1,1,33
1386,1,1,3
1387,1,1,47
1388,1,1,41
1389,1,1,24
1390,1,1,17
1391,1,1,9
1392,1,1,6
1393,1,1,0
1394,1,1,45
1395,1,1,29
1396,1,1,1
1397,1,1,23
1398,1,1,44
1399,1,1,48
1400,1,1,47
1401,1,1,3
1402,1,1,46
1403,1,1,20
1404,1,1,24
1405,1,1,18
1406,1,1,44
1407,1,1,37
1408,1,1,7
1409,1,1,29
1410,1,1,36
1411,1,1,33
1412,1,1,17
1413,1,1,40
1414,1,1,11
1415,1,1,38
1416,1,1,28
1417,1,1,38
1418,1,1,20
1419,1,1,9
1420,1,1,7
1421,1,1,18
1422,1,1,8
1423,1,1,29
1424,1,1,29
1425,1,1,45
1426,1,1,8
1427,1,1,29
1428,1,1,9
1429,1,1,27
1430,1,1,3
1431,1,1,2
1432,1,1,42
1433,1,1,9
1434,1,1,7
1435,1,1,20
1436,1,1,34
1437,1,1,35
1438,1,1,2
1439,1,1,5
1440,1,1,5
1441,1,1,22
1442,1,1,11
1443,1,1,13
1444,1,1,2
1445,1,1,50
1446,1,1,27
1447,1,1,14
1448,1,1,16
1449,1,1,11
1450,1,1,44
1451,1,1,25
1452,1,1,12
1453,1,1,44
1454,1,1,42
1455,1,1,50
1456,1,1,16
1457,1,1,23
1458,1,1,29
1459,1,1,49
1460,1,1,2
1461,1,1,8
1462,1,1,49
1463,1,1,41
1464,1,1,46
1465,1,1,30
1466,1,1,5
1467,1,1,19
1468,1,1,12
1469,1,1,16
1470,1,1,1
1471,1,1,0
1472,1,1,33
1473,1,1,14
1474,1,1,27
1475,1,1,48
1476,1,1,12
1477,1,1,49
1478,1,1,31
1479,1,1,49
1480,1,1,21
1481,1,1,2
1482,1,1,49
1483,1,1,48
1484,1,1,17
1485,1,1,23
1486,1,1,40
1487,1,1,30
1488,1,1,17
1489,1,1,41
1490,1,1,14
1491,1,1,40
1492,1,1,40
1493,1,1,4
1494,1,1,1
1495,1,1,35
1496,1,1,16
1497,1,1,20
1498,1,1,30
1499,1,1,27
1500,1,1,28
1501,1,1,45
1502,1,1,36
1503,1,1,0
1504,1,1,19
1505,1,1,27
1506,1,1,7
1507,1,1,9
1508,1,1,16
1509,1,1,10
1510,1,1,16
1511,1,1,30
1512,1,1,49
1513,1,1,5
1514,1,1,28
1515,1,1,25
1516,1,1,40
1517,1,1,29
1518,1,1,41
1519,1,1,10
1520,1,1,12
1521,1,1,49
1522,1,1,30
1523,1,1,20
1524,1,1,38
1525,1,1,9
1526,1,1,1
1527,1,1,14
1528,1,1,32
1529,1,1,22
1530,1,1,13
1531,1,1,41
1532,1,1,6
1533,1,1,18
1534,1,1,23
1535,1,1,19
1536,1,1,6
1537,1,1,30
1538,1,1,2
1539,1,1,24
1540,1,1,15
1541,1,1,44
1542,1,1,44
1543,1,1,45
1544,1,1,13
1545,1,1,6
1546,1,1,38
1547,1,1,19
1548,1,1,2
1549,1,1,49
1550,1,1,15
1551,1,1,9
1552,1,1,32
1553,1,1,21
1554,1,1,33
1555,1,1,20
1556,1,1,18
1557,1,1,40
1558,1,1,42
1559,1,1,3
1560,1,1,7
1561,1,1,48
1562,1,1,35
1563,1,1,23
1564,1,1,14
1565,1,1,3
1566,1,1,41
1567,1,1,45
1568,1,1,38
1569,1,1,4
1570,1,1,47
1571,1,1,47
1572,1,1,3
1573,1,1,41
1574,1,1,14
1575,1,1,47
1576,1,1,32
1577,1,1,0
1578,1,1,21
1579,1,1,30
1580,1,1,17
1581,1,1,8
1582,1,1,36
1583,1,1,23
1584,1,1,18
1585,1,1,49
1586,1,1,33
1587,1,1,6
1588,1,1,8
1589,1,1,11
1590,1,1,38
1591,1,1,48
1592,1,1,44
1593,1,1,10
1594,1,1,44
1595,1,1,13
1596,1,1,28
1597,1,1,28
1598,1,1,11
1599,1,1,49
1600,1,1,28
1601,1,1,46
1602,1,1,8
1603,1,1,14
1604,1,1,11
1605,1,1,45
1606,1,1,2
1607,1,1,2
1608,1,1,37
1609,1,1,36
1610,1,1,30
1611,1,1,28
1612,1,1,46
1613,1,1,34
1614,1,1,31
1615,1,1,46
1616,1,1,4
1617,1,1,24
1618,1,1,43
1619,1,1,22
1620,1,1,42
1621,1,1,38
1622,1,1,9
1623,1,1,12
1624,1,1,30
1625,1,1,17
1626,1,1,2
1627,1,1,14
1628,1,1,8
1629,1,1,19
1630,1,1,16
1631,1,1,49
1632,1,1,8
1633,1,1,4
1634,1,1,48
1635,1,1,13
1636,1,1,46
1637,1,1,18
1638,1,1,31
1639,1,1,45
1640,1,1,46
1641,1,1,49
1642,1,1,30
1643,1,1,12
1644,1,1,47
1645,1,1,23
1646,1,1,17
1647,1,1,27
1648,1,1,20
1649,1,1,38
1650,1,1,3
1651,1,1,34
1652,1,1,43
1653,1,1,38
1654,1,1,45
1655,1,1,33
1656,1,1,4
1657,1,1,39
1658,1,1,8
1659,1,1,20
1660,1,1,31
1661,1,1,48
1662,1,1,43
1663,1,1,28
1664,1,1,47
1665,1,1,25
1666,1,1,36
