312,99
313,97
314,3
315,41
316,22
317,70
318,32
319,58
320,20
321,9
322,83
323,48
324,26
325,87
326,65
327,94
328,26
329,51
330,86
331,25
332,79
333,35
334,61
335,38
336,80
337,8
338,8
339,45
340,43
341,63
342,35
343,90
344,3
345,20
346,39
347,50
348,62
349,21
350,64
351,48
352,64
353,90
354,85
355,94
356,49
357,100
358,12
359,16
360,24
361,42
362,16
363,18
364,34
365,99
366,57
367,45
368,67
369,39
370,81
371,53
372,22
373,8
374,80
375,78
376,86
377,24
378,67
379,37
380,94
381,49
382,41
383,78
384,77
385,41
386,91
387,12
388,77
389,79
390,84
391,21
392,86
393,90
394,45
395,22
396,46
397,9
398,39
399,6
400,74
401,45
402,78
403,28
404,84
405,82
406,94
407,24
408,92
409,8
410,76
411,5
412,24
413,56
414,3
415,68
416,63
417,27
418,44
419,96
420,51
421,83
422,29
423,17
424,63
425,92
426,56
427,21
428,60
429,47
430,84
431,90
432,16
433,71
434,63
435,83
436,48
437,35
438,68
439,68
440,16
441,82
442,77
443,75
444,20
445,93
446,95
447,94
448,83
449,92
450,70
451,54
452,78
453,97
454,32
455,93
456,68
457,42
458,22
459,84
460,8
461,30
462,26
463,12
464,77
465,83
466,64
467,12
468,49
469,3
470,86
471,65
472,38
473,31
474,64
475,43
476,73
477,81
478,97
479,92
480,29
481,35
482,93
483,83
484,16
485,25
486,7
487,61
488,97
489,31
490,43
491,27
492,27
493,17
494,96
495,92
496,22
497,21
498,65
499,6
500,77
501,99
502,24
503,96
504,96
505,16
506,77
507,37
508,56
509,47
510,3
511,88
512,16
513,90
514,66
515,45
516,77
517,80
518,21
519,78
520,34
521,78
522,72
523,42
524,98
525,66
526,35
527,58
528,92
529,71
530,58
531,96
532,91
533,17
534,27
535,83
536,40
537,11
538,51
539,40
540,5
541,59
542,73
543,32
544,30
545,77
546,31
547,89
548,57
549,21
550,79
551,2
552,40
553,32
554,65
555,98
556,5
557,14
558,98
559,46
560,19
561,4
562,82
563,94
564,92
565,56
566,96
567,15
568,18
569,37
570,67
571,16
572,73
573,55
574,71
575,90
576,77
577,15
578,15
579,95
580,37
581,21
582,46
583,81
584,59
585,81
586,68
587,42
588,73
589,48
590,17
591,94
592,77
593,44
594,64
595,26
596,9
597,66
598,39
599,2
600,65
601,46
602,7
603,35
604,72
605,85
606,64
607,51
608,32
609,65
610,96
611,68
612,95
613,90
614,16
615,84
616,60
617,58
618,49
619,44
620,61
621,58
622,26
623,36
624,25
625,1
626,86
627,13
628,73
629,98
630,22
631,72
632,24
633,5
634,32
635,59
636,33
637,91
638,9
639,72
640,54
641,71
642,28
643,31
644,80
645,87
646,23
647,90
648,70
649,99
650,43
651,70
652,42
653,15
654,83
655,29
656,65
657,12
658,81
659,43
660,27
661,53
662,82
663,38
664,88
665,51
666,32
667,55
668,35
669,10
670,96
671,23
672,47
673,92
674,28
675,99
676,11
677,17
678,54
679,80
680,55
681,10
682,28
683,10
684,46
685,7
686,81
687,70
688,40
689,52
690,82
691,82
692,40
693,83
694,66
695,75
696,28
697,47
698,11
699,17
700,37
701,54
702,79
703,72
704,14
705,21
706,30
707,72
708,55
709,29
710,39
711,79
712,26
713,31
714,70
715,3
716,90
717,60
718,75
719,23
720,90
721,12
722,67
723,15
724,31
725,47
726,25
727,61
728,70
729,13
730,35
731,77
732,51
733,15
734,9
735,96
736,96
737,12
738,48
739,28
740,90
741,76
742,56
743,28
744,30
745,13
746,16
747,44
748,41
749,72
750,41
751,77
752,78
753,87
754,71
755,52
756,75
757,10
758,2
759,17
760,2
761,62
762,56
763,27
764,89
765,49
766,61
767,42
768,96
769,15
770,84
771,51
772,36
773,2
774,40
775,17
776,14
777,84
778,98
779,21
780,82
781,79
782,42
783,90
784,74
785,92
786,57
787,88
788,4
789,59
790,35
791,92
792,30
793,76
794,69
795,51
796,51
797,58
798,98
799,32
800,77
801,60
802,77
803,6
804,24
805,15
806,77
807,96
808,22
809,45
810,6
811,99
812,41
813,77
814,1
815,87
816,6
817,37
818,5
819,31
820,28
821,20
822,39
823,45
824,23
825,68
826,78
827,80
828,24
829,3
830,34
831,88
832,78
833,87
834,7
835,82
836,88
837,34
838,8
839,77
840,20
841,78
842,50
843,87
844,92
845,2
846,20
847,95
848,85
849,41
850,30
851,54
852,68
853,41
854,31
855,11
856,59
857,46
858,94
859,56
860,5
861,31
862,22
863,40
864,25
865,57
866,89
867,11
868,86
869,96
870,81
871,26
872,43
873,56
874,14
875,49
876,67
877,90
878,93
879,33
880,67
881,46
882,57
883,65
884,37
885,78
886,68
887,67
888,4
889,10
890,98
891,90
892,73
893,99
894,92
895,65
896,88
897,4
898,33
899,53
900,88
901,3
902,45
903,26
904,83
905,91
906,68
907,86
908,51
909,68
910,33
911,88
912,3
913,27
914,78
915,2
916,53
917,84
918,79
919,15
920,3
921,43
922,68
923,77
924,86
925,76
926,19
927,14
928,42
929,3
930,21
931,70
932,46
933,70
934,23
935,33
936,61
937,29
938,47
939,51
940,93
941,35
942,51
943,17
944,21
945,32
946,41
947,79
948,87
949,91
950,85
951,97
952,58
953,12
954,50
955,44
956,76
957,8
958,65
959,17
960,21
961,68
962,42
963,25
964,32
965,67
966,53
967,90
968,35
969,19
970,97
971,62
972,89
973,69
974,76
975,84
976,25
977,64
978,35
979,17
980,40
981,19
982,11
983,47
984,22
985,17
986,88
987,34
988,41
989,20
990,5
991,96
992,88
993,80
994,36
995,87
996,21
997,31
998,85
999,23
1000,13
1001,58
1002,43
1003,79
1004,100
1005,95
1006,36
1007,61
1008,87
1009,23
1010,67
1011,9
1012,45
1013,76
1014,58
1015,27
1016,73
1017,77
1018,40
1019,79
1020,75
1021,59
1022,93
1023,76
1024,65
1025,21
1026,90
1027,20
1028,15
1029,40
1030,65
1031,98
1032,85
1033,88
1034,49
1035,68
1036,65
1037,16
1038,20
1039,93
1040,4
1041,67
1042,77
1043,56
1044,82
1045,33
1046,48
1047,72
1048,43
1049,85
1050,68
1051,73
1052,35
1053,89
1054,27
1055,73
1056,10
1057,72
1058,72
1059,59
1060,55
1061,75
1062,58
1063,25
1064,42
1065,6
1066,81
1067,47
1068,56
1069,4
1070,71
1071,23
1072,10
1073,67
1074,44
1075,66
1076,98
1077,48
1078,57
1079,52
1080,87
1081,28
1082,68
1083,100
1084,3
1085,10
1086,47
1087,83
1088,82
1089,78
1090,50
1091,58
1092,18
1093,26
1094,74
1095,47
1096,12
1097,52
1098,12
1099,96
1100,43
1101,28
1102,7
1103,42
1104,31
1105,76
1106,11
1107,3
1108,71
1109,40
1110,73
1111,71
1112,100
1113,28
1114,60
1115,31
1116,37
1117,59
1118,55
1119,76
1120,66
1121,47
1122,46
1123,86
1124,1
1125,74
1126,77
1127,88
1128,29
1129,21
1130,21
1131,16
1132,87
1133,53
1134,73
1135,6
1136,27
1137,41
1138,30
1139,5
1140,78
1141,49
1142,99
1143,79
1144,5
1145,45
1146,84
1147,94
1148,56
1149,53
1150,25
1151,92
1152,26
1153,56
1154,53
1155,33
1156,59
1157,84
1158,55
1159,54
1160,95
1161,29
1162,29
1163,24
1164,79
1165,22
1166,32
1167,72
1168,38
1169,63
1170,65
1171,41
1172,88
1173,22
1174,63
1175,98
1176,12
1177,46
1178,85
1179,34
1180,86
1181,62
1182,73
1183,42
1184,97
1185,49
1186,85
1187,87
1188,50
1189,41
1190,71
1191,33
1192,40
1193,37
1194,84
1195,37
1196,14
1197,2
1198,10
1199,18
1200,47
1201,6
1202,75
1203,7
1204,51
1205,13
1206,19
1207,24
1208,48
1209,73
1210,39
1211,6
1212,100
1213,21
1214,62
1215,18
1216,72
1217,11
1218,8
1219,28
1220,31
1221,55
1222,76
1223,40
1224,63
1225,51
1226,3
1227,97
1228,9
1229,82
1230,37
1231,67
1232,43
1233,56
1234,69
1235,100
1236,51
1237,17
1238,44
1239,53
1240,5
1241,89
1242,58
1243,87
1244,45
1245,25
1246,18
1247,99
1248,70
1249,20
1250,19
1251,71
1252,6
1253,88
1254,15
1255,8
1256,85
1257,14
1258,40
1259,73
1260,78
1261,2
1262,17
1263,28
1264,68
1265,39
1266,15
1267,27
1268,23
1269,78
1270,43
1271,63
1272,75
1273,11
1274,11
1275,85
1276,18
1277,61
1278,56
1279,33
1280,34
1281,74
1282,29
1283,53
1284,88
1285,61
1286,79
1287,45
1288,90
1289,43
1290,67
1291,77
1292,55
1293,47
1294,53
1295,81
1296,31
1297,49
1298,96
1299,60
1300,32
1301,62
1302,40
1303,96
1304,84
1305,81
1306,62
1307,53
1308,98
1309,74
1310,75
1311,4
1312,25
1313,59
1314,64
1315,76
1316,14
1317,52
1318,71
1319,55
1320,64
1321,27
1322,35
1323,66
1324,32
1325,36
1326,42
1327,18
1328,78
1329,53
1330,32
1331,25
1332,26
1333,24
1334,33
1335,20
1336,26
1337,82
1338,56
1339,14
1340,27
1341,42
1342,90
1343,30
1344,39
1345,60
1346,58
1347,73
1348,2
1349,29
1350,34
1351,74
1352,99
1353,29
1354,34
1355,12
1356,25
1357,72
1358,23
1359,87
1360,58
1361,48
1362,39
1363,27
1364,11
1365,62
1366,50
1367,2
1368,41
1369,82
1370,52
1371,40
1372,53
1373,88
1374,41
1375,10
1376,42
1377,60
1378,18
1379,60
1380,68
1381,70
1382,46
1383,3
1384,67
1385,63
1386,76
1387,80
1388,74
1389,44
1390,34
1391,43
1392,79
1393,87
1394,66
1395,21
1396,7
1397,33
1398,51
1399,25
1400,42
1401,50
1402,81
1403,46
1404,88
1405,31
1406,20
1407,96
1408,28
1409,84
1410,40
1411,45
1412,10
1413,23
1414,53
1415,52
1416,80
1417,93
1418,61
1419,46
1420,16
1421,84
1422,3
1423,18
1424,57
1425,44
1426,90
1427,84
1428,53
1429,66
1430,65
1431,62
1432,97
1433,67
1434,34
1435,65
1436,41
1437,27
1438,20
1439,42
1440,54
1441,15
1442,93
1443,75
1444,95
1445,80
1446,52
1447,11
1448,49
1449,92
1450,61
1451,24
1452,24
1453,7
1454,6
1455,41
1456,18
1457,61
1458,40
1459,94
1460,34
1461,26
1462,84
1463,80
1464,56
1465,8
1466,80
1467,60
1468,43
1469,18
1470,72
1471,76
1472,57
1473,75
1474,35
1475,86
1476,8
1477,46
1478,12
1479,66
1480,35
1481,42
1482,15
1483,10
1484,69
1485,91
1486,69
1487,55
1488,51
1489,52
1490,93
1491,4
1492,63
1493,11
1494,77
1495,54
1496,58
1497,39
1498,85
1499,49
1500,5
1501,30
1502,44
1503,42
1504,18
1505,58
1506,25
1507,29
1508,30
1509,20
1510,99
1511,38
1512,96
1513,15
1514,87
1515,8
1516,15
1517,82
1518,12
1519,70
1520,20
1521,60
1522,18
1523,80
1524,37
1525,49
1526,16
1527,52
1528,45
1529,37
1530,30
1531,30
1532,29
1533,97
1534,26
1535,8
1536,59
1537,41
1538,7
1539,26
1540,57
1541,61
1542,74
1543,18
1544,8
1545,45
1546,78
1547,79
1548,87
1549,91
1550,14
1551,87
1552,98
1553,96
1554,36
1555,6
1556,41
1557,84
1558,12
1559,79
1560,37
1561,98
1562,55
1563,62
1564,60
1565,63
1566,19
1567,67
1568,78
1569,36
1570,30
1571,29
1572,94
1573,76
1574,67
1575,44
1576,85
1577,61
1578,19
1579,26
1580,37
1581,18
1582,8
1583,81
1584,78
1585,85
1586,46
1587,5
1588,99
1589,58
1590,41
1591,30
1592,77
1593,77
1594,91
1595,76
1596,100
1597,36
1598,89
1599,46
1600,11
1601,66
1602,52
1603,69
1604,44
1605,26
1606,16
1607,28
1608,45
1609,92
1610,73
1611,15
1612,2
1613,46
1614,11
1615,89
1616,73
1617,25
1618,59
1619,79
1620,79
1621,36
1622,24
1623,29
1624,84
1625,94
1626,24
1627,67
1628,91
1629,72
1630,34
1631,23
1632,5
1633,34
1634,23
1635,86
1636,66
1637,100
1638,61
1639,25
1640,99
1641,3
1642,82
1643,8
1644,94
1645,51
1646,96
1647,73
1648,23
1649,86
1650,28
1651,44
1652,77
1653,43
1654,90
1655,68
1656,72
1657,96
1658,83
1659,75
1660,59
1661,97
1662,56
1663,83
1664,54
1665,3
1666,75
1667,72
1668,49
1669,67
1670,5
1671,52
1672,65
1673,72
1674,47
1675,51
1676,6
1677,34
1678,97
1679,80
1680,65
1681,46
1682,43
1683,62
1684,19
1685,13
1686,44
1687,84
1688,23
1689,91
1690,86
1691,49
1692,92
1693,97
1694,69
1695,15
1696,36
1697,15
1698,30
1699,28
1700,28
1701,85
1702,95
1703,57
1704,4
1705,4
1706,26
1707,61
1708,55
1709,39
1710,79
1711,86
1712,74
1713,73
1714,33
1715,63
1716,88
1717,25
1718,87
1719,19
1720,73
1721,93
1722,38
1723,73
1724,84
1725,99
1726,81
1727,21
1728,93
1729,46
1730,52
1731,27
1732,62
1733,68
1734,21
1735,75
1736,15
1737,99
1738,63
1739,90
1740,33
1741,68
1742,30
1743,76
1744,85
1745,74
1746,79
1747,41
1748,18
1749,46
1750,22
1751,21
1752,93
1753,67
1754,80
1755,65
1756,57
1757,13
1758,85
1759,59
1760,69
1761,75
1762,54
1763,95
1764,73
1765,67
1766,22
1767,80
1768,96
1769,25
1770,89
1771,24
1772,4
1773,12
1774,72
1775,36
1776,58
1777,57
1778,45
1779,36
1780,26
1781,96
1782,35
1783,67
1784,28
1785,21
1786,41
1787,7
1788,2
1789,82
1790,73
1791,55
1792,36
1793,51
1794,12
1795,35
1796,96
1797,49
1798,15
1799,42
1800,42
1801,10
1802,64
1803,95
1804,19
1805,95
1806,43
1807,73
1808,79
1809,91
1810,60
1811,15
1812,68
1813,60
1814,74
1815,55
1816,30
1817,71
1818,86
1819,9
1820,93
1821,49
1822,58
1823,62
1824,23
1825,67
1826,45
1827,25
1828,25
1829,6
1830,49
1831,29
1832,23
1833,45
1834,32
1835,4
1836,45
1837,5
1838,49
1839,66
1840,98
1841,51
1842,81
1843,65
1844,94
1845,50
1846,59
1847,31
1848,7
1849,42
1850,12
1851,19
1852,59
1853,20
1854,85
1855,68
1856,74
1857,64
1858,30
1859,30
1860,55
1861,13
1862,29
1863,60
1864,15
1865,92
1866,55
1867,51
1868,80
1869,94
1870,38
1871,15
1872,3
1873,30
1874,30
1875,98
1876,10
1877,43
1878,2
1879,60
1880,100
1881,45
1882,93
1883,87
1884,15
1885,21
1886,89
1887,98
1888,41
1889,17
1890,42
1891,96
1892,21
1893,16
1894,87
1895,43
1896,47
1897,27
1898,48
1899,60
1900,96
1901,93
1902,99
1903,94
1904,95
1905,78
1906,63
1907,10
1908,65
1909,50
1910,61
1911,31
1912,4
1913,33
1914,23
1915,6
1916,52
1917,60
1918,24
1919,3
1920,97
1921,65
1922,18
1923,80
1924,78
1925,99
1926,65
1927,53
1928,96
1929,41
1930,41
1931,61
1932,8
1933,88
1934,22
1935,94
1936,68
1937,71
1938,62
1939,70
1940,86
1941,87
1942,80
1943,75
1944,68
1945,82
1946,87
1947,55
1948,31
1949,65
1950,72
1951,95
1952,16
1953,38
1954,44
1955,53
1956,30
1957,92
1958,11
1959,40
1960,85
1961,1
1962,58
1963,74
1964,5
1965,72
1966,3
1967,90
1968,21
1969,46
1970,49
1971,35
1972,52
1973,23
1974,33
1975,85
1976,4
1977,44
1978,65
1979,34
1980,24
1981,76
1982,26
1983,11
1984,68
1985,22
1986,13
1987,15
1988,89
1989,26
1990,52
1991,2
1992,83
1993,89
1994,69
1995,12
1996,43
1997,12
1998,95
1999,93
2000,35
2001,65
2002,49
2003,20
2004,23
2005,45
2006,44
2007,72
2008,37
2009,10
2010,30
2011,87
2012,98
2013,60
2014,15
2015,11
2016,94
2017,92
2018,87
2019,10
2020,13
2021,2
2022,89
2023,67
2024,41
2025,25
2026,14
2027,85
2028,30
2029,58
2030,90
2031,74
2032,58
2033,68
2034,97
2035,35
2036,74
2037,74
2038,16
2039,23
2040,11
2041,67
2042,70
2043,33
2044,96
2045,47
2046,64
2047,49
2048,91
2049,13
2050,56
2051,6
2052,43
2053,3
2054,8
2055,17
2056,79
2057,94
2058,48
2059,66
2060,60
2061,48
2062,70
2063,77
2064,82
2065,74
2066,71
2067,84
2068,13
2069,55
2070,64
2071,11
2072,2
2073,61
2074,65
2075,24
2076,10
2077,69
2078,55
2079,96
2080,19
2081,26
2082,86
2083,64
2084,64
2085,65
2086,50
2087,43
2088,96
2089,53
2090,60
2091,36
2092,43
2093,43
2094,52
2095,55
2096,47
2097,5
2098,13
2099,39
2100,43
2101,22
2102,44
2103,15
2104,98
2105,19
2106,59
2107,60
2108,89
2109,95
2110,66
2111,25
2112,46
2113,43
2114,13
2115,33
2116,16
2117,69
2118,67
2119,42
2120,17
2121,28
2122,86
2123,6
2124,82
2125,99
2126,36
2127,40
2128,44
2129,98
2130,97
2131,19
2132,60
2133,33
2134,32
2135,53
2136,58
2137,19
2138,44
2139,23
2140,65
2141,34
2142,62
2143,21
2144,45
2145,25
2146,61
2147,92
2148,84
2149,59
2150,76
2151,85
2152,67
2153,44
2154,11
2155,62
2156,66
2157,35
2158,52
2159,99
2160,71
2161,2
2162,31
2163,21
2164,50
2165,79
2166,17
2167,54
2168,31
2169,76
2170,47
2171,92
2172,75
2173,64
2174,72
2175,45
2176,42
2177,36
2178,88
2179,30
2180,28
2181,17
2182,20
2183,77
2184,19
2185,49
2186,24
2187,72
2188,15
2189,37
2190,99
2191,68
2192,98
2193,27
2194,71
2195,28
2196,83
2197,10
2198,15
2199,45
2200,46
2201,80
2202,21
2203,56
2204,81
2205,37
2206,72
2207,9
2208,14
2209,27
2210,15
2211,60
2212,38
2213,3
2214,78
2215,39
2216,32
2217,47
2218,67
2219,9
2220,46
2221,39
2222,36
2223,85
2224,40
2225,5
2226,24
2227,56
2228,80
2229,77
2230,64
2231,41
2232,30
2233,88
2234,71
2235,57
2236,60
2237,33
2238,99
2239,29
2240,47
2241,53
2242,68
2243,79
2244,24
2245,38
2246,42
2247,57
2248,34
2249,45
2250,29
2251,41
2252,86
2253,51
2254,31
2255,83
2256,40
2257,29
2258,2
2259,67
2260,59
2261,44
2262,50
2263,31
2264,29
2265,51
2266,49
2267,17
2268,26
2269,93
2270,14
2271,51
2272,53
2273,9
2274,5
2275,97
2276,38
2277,15
2278,26
2279,3
2280,99
2281,55
2282,77
2283,90
2284,19
2285,39
2286,40
2287,15
2288,4
2289,99
2290,27
2291,81
2292,28
2293,28
2294,33
2295,3
2296,91
2297,49
2298,9
2299,72
2300,76
2301,44
2302,11
2303,5
2304,67
2305,77
2306,75
2307,30
2308,77
2309,78
2310,42
2311,15
2312,34
2313,26
2314,38
2315,28
2316,70
2317,15
2318,23
2319,6
2320,42
2321,66
2322,15
2323,85
2324,29
2325,82
2326,10
2327,67
2328,9
2329,88
2330,47
2331,48
2332,10
2333,92
2334,17
2335,17
2336,26
2337,96
2338,68
2339,11
2340,97
2341,72
2342,64
2343,97
2344,63
2345,46
2346,82
2347,66
2348,83
2349,67
2350,57
2351,9
2352,27
2353,38
2354,73
2355,46
2356,8
2357,18
2358,83
2359,90
2360,74
2361,87
2362,12
2363,9
2364,38
2365,82
2366,49
2367,48
2368,5
2369,75
2370,29
2371,1
2372,41
2373,21
2374,91
2375,11
2376,93
2377,29
2378,10
2379,17
2380,50
2381,9
2382,80
2383,53
2384,48
2385,77
2386,23
2387,6
2388,26
2389,79
2390,38
2391,43
2392,34
2393,92
2394,83
2395,62
2396,65
2397,31
2398,56
2399,50
2400,4
2401,46
2402,65
2403,52
2404,23
2405,31
2406,83
2407,77
2408,62
2409,50
2410,2
2411,9
2412,70
2413,4
2414,7
2415,76
2416,26
2417,17
2418,73
2419,58
2420,16
2421,83
2422,32
2423,42
2424,46
2425,99
2426,83
2427,60
2428,65
2429,91
2430,2
2431,15
2432,41
2433,91
2434,48
2435,57
2436,41
2437,42
2438,55
2439,39
2440,51
2441,92
2442,20
2443,74
2444,25
2445,10
2446,40
2447,24
2448,52
2449,81
2450,29
2451,54
2452,97
2453,49
2454,11
2455,35
2456,5
2457,93
2458,81
2459,10
2460,16
2461,68
2462,63
2463,93
2464,54
2465,30
2466,87
2467,37
2468,68
2469,69
2470,10
2471,83
2472,88
2473,77
2474,89
2475,18
2476,84
2477,72
2478,19
2479,74
2480,5
2481,30
2482,32
2483,44
2484,90
2485,69
2486,51
2487,41
2488,41
2489,99
2490,37
2491,56
2492,57
2493,62
2494,18
2495,95
2496,4
2497,73
2498,59
2499,65
2500,62
2501,39
2502,12
2503,34
2504,25
2505,5
2506,86
2507,86
2508,85
2509,92
2510,43
2511,94
2512,36
2513,37
2514,57
2515,38
2516,23
2517,29
2518,44
2519,32
2520,75
2521,16
2522,98
2523,14
2524,31
2525,70
2526,34
2527,11
2528,49
2529,3
2530,90
2531,90
2532,64
2533,61
2534,13
2535,20
2536,74
2537,7
2538,3
2539,65
2540,93
2541,90
2542,32
2543,40
2544,43
2545,80
2546,40
2547,5
2548,88
2549,22
2550,42
2551,6
2552,17
2553,74
2554,38
2555,76
2556,100
2557,21
2558,44
2559,17
2560,57
2561,44
2562,92
2563,98
2564,31
2565,36
2566,99
2567,21
2568,74
2569,28
2570,55
2571,84
2572,30
2573,13
2574,26
2575,7
2576,21
2577,48
2578,63
2579,51
2580,33
2581,14
2582,4
2583,95
2584,96
2585,3
2586,71
2587,13
2588,71
2589,36
2590,46
2591,5
2592,50
2593,70
2594,69
2595,68
2596,59
2597,41
2598,81
2599,37
2600,92
2601,67
2602,80
2603,36
2604,99
2605,3
2606,32
2607,65
2608,66
2609,68
2610,35
2611,43
2612,48
2613,68
2614,31
2615,14
2616,61
2617,71
2618,5
2619,51
2620,20
2621,31
2622,11
2623,89
2624,70
2625,14
2626,46
2627,23
2628,21
2629,96
2630,6
2631,46
2632,58
2633,48
2634,4
2635,10
2636,24
2637,69
2638,60
2639,92
2640,37
2641,8
2642,6
2643,89
2644,4
2645,99
2646,84
2647,60
2648,97
2649,77
2650,79
2651,54
2652,39
2653,8
2654,81
2655,81
2656,26
2657,73
2658,13
2659,66
2660,82
2661,44
2662,69
2663,46
2664,62
2665,94
2666,53
2667,35
2668,70
2669,72
2670,63
2671,78
2672,12
2673,29
2674,20
2675,21
2676,17
2677,79
2678,18
2679,27
2680,50
2681,61
2682,17
2683,93
2684,95
2685,73
2686,32
2687,4
2688,94
2689,45
2690,65
2691,14
2692,28
2693,61
2694,59
2695,29
2696,36
2697,86
2698,53
2699,65
2700,30
2701,23
2702,35
2703,62
2704,56
2705,72
2706,31
2707,42
2708,55
2709,7
2710,80
2711,86
2712,33
2713,41
2714,88
2715,44
2716,33
2717,83
2718,34
2719,42
2720,90
2721,3
2722,6
2723,76
2724,41
2725,70
2726,11
2727,31
2728,41
2729,63
2730,48
2731,73
2732,95
2733,11
2734,46
2735,18
2736,98
2737,99
2738,46
2739,65
2740,64
2741,68
2742,7
2743,2
2744,75
2745,67
2746,64
2747,35
2748,77
2749,77
2750,58
2751,20
2752,95
2753,69
2754,68
2755,88
2756,82
2757,51
2758,74
2759,70
2760,79
2761,6
2762,68
2763,62
2764,9
2765,53
2766,96
2767,64
2768,38
2769,25
2770,31
2771,82
2772,76
2773,30
2774,19
2775,50
2776,11
2777,11
2778,97
2779,90
2780,81
2781,54
2782,9
2783,12
2784,27
2785,51
2786,20
2787,79
2788,53
2789,76
2790,70
2791,64
2792,24
2793,82
2794,63
2795,33
2796,24
2797,93
2798,62
2799,89
2800,80
2801,45
2802,28
2803,72
2804,18
2805,25
2806,31
2807,22
2808,86
2809,9
2810,17
2811,56
2812,32
2813,45
2814,21
2815,69
2816,32
2817,9
2818,45
2819,64
2820,54
2821,91
2822,59
2823,67
2824,92
2825,31
2826,55
2827,3
2828,79
2829,3
2830,85
2831,13
2832,3
2833,28
2834,78
2835,95
2836,18
2837,41
2838,43
2839,59
2840,57
2841,28
2842,30
2843,3
2844,33
2845,99
2846,53
2847,36
2848,78
2849,8
2850,14
2851,91
2852,79
2853,30
2854,2
2855,23
2856,19
2857,74
2858,7
2859,33
2860,74
2861,85
2862,63
2863,81
2864,62
2865,91
2866,96
2867,13
2868,14
2869,24
2870,67
2871,69
2872,85
2873,12
2874,32
2875,43
2876,10
2877,74
2878,40
2879,16
2880,94
2881,97
2882,81
2883,9
2884,81
2885,2
2886,9
2887,94
2888,58
2889,3
2890,51
2891,96
2892,59
2893,43
2894,18
2895,60
2896,28
2897,19
2898,22
2899,63
2900,76
2901,51
2902,40
2903,100
2904,32
2905,77
2906,74
2907,58
2908,55
2909,62
2910,83
2911,31
2912,19
2913,5
2914,49
2915,67
2916,44
2917,56
2918,17
2919,27
2920,41
2921,35
2922,39
2923,10
2924,27
2925,59
2926,32
2927,62
2928,73
2929,96
2930,27
2931,4
2932,12
2933,85
2934,95
2935,30
2936,81
2937,92
2938,36
2939,46
2940,79
2941,66
2942,76
2943,7
2944,13
2945,66
2946,59
2947,58
2948,43
2949,10
2950,62
2951,54
2952,17
2953,78
2954,82
2955,89
2956,93
2957,97
2958,70
2959,92
2960,16
2961,91
2962,86
2963,73
2964,93
2965,80
2966,6
2967,43
2968,84
2969,6
2970,66
2971,3
2972,42
2973,21
2974,42
2975,100
2976,48
2977,19
2978,66
2979,83
2980,85
2981,9
2982,45
2983,13
2984,7
2985,66
2986,34
2987,63
2988,65
2989,25
2990,7
2991,75
2992,28
2993,28
2994,49
2995,39
2996,40
2997,14
2998,39
2999,32
